City,PM2.5,PM10,NH3,CO,SO2,O3,Nitrites,month,Day
0,49.71710458991718,97.55351278357895,20.86084932547978,0.92,27.64,133.36,36.29,1,1
0,49.71710458991718,97.55351278357895,20.86084932547978,0.97,24.55,34.06,33.120000000000005,2,1
0,49.71710458991718,97.55351278357895,20.86084932547978,17.4,29.07,30.7,66.4,3,1
0,49.71710458991718,97.55351278357895,20.86084932547978,1.7,18.59,36.08,38.15,4,1
0,49.71710458991718,97.55351278357895,20.86084932547978,22.1,39.33,39.31,81.28,5,1
0,49.71710458991718,97.55351278357895,20.86084932547978,45.41,45.76,46.51,165.39,6,1
0,49.71710458991718,97.55351278357895,20.86084932547978,112.16,32.28,33.47,283.55,7,1
0,49.71710458991718,97.55351278357895,20.86084932547978,80.87,38.54,31.89,214.36,8,1
0,49.71710458991718,97.55351278357895,20.86084932547978,29.16,58.68,25.75,108.16,9,1
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,8.29,4.55,20.79886878493671,10,1
0,49.71710458991718,97.55351278357895,20.86084932547978,132.07,25.03,6.79,212.4,11,1
0,49.71710458991718,97.55351278357895,20.86084932547978,52.04,51.84,45.89,182.95,12,1
0,49.71710458991718,97.55351278357895,20.86084932547978,48.82,68.21,35.16,180.11,1,13
0,49.71710458991718,97.55351278357895,20.86084932547978,19.2,52.65,20.96,80.11,1,14
0,49.71710458991718,97.55351278357895,20.86084932547978,0.6,28.89,47.63,34.160000000000004,1,15
0,49.71710458991718,97.55351278357895,20.86084932547978,1.63,38.27,46.03,46.209999999999994,1,16
0,49.71710458991718,97.55351278357895,20.86084932547978,11.44,49.5,52.24,70.92,1,17
0,49.71710458991718,97.55351278357895,20.86084932547978,6.1,48.43,53.49,61.44,1,18
0,49.71710458991718,97.55351278357895,20.86084932547978,2.51,50.03,49.48,56.84,1,19
0,49.71710458991718,97.55351278357895,20.86084932547978,7.92,58.87,56.37,67.12,1,20
0,49.71710458991718,97.55351278357895,20.86084932547978,9.52,106.93,48.75,82.36,1,21
0,49.71710458991718,97.55351278357895,20.86084932547978,9.05,23.71,42.22,48.89,1,22
0,49.71710458991718,97.55351278357895,20.86084932547978,22.53,39.19,32.92,98.28,1,23
0,49.71710458991718,97.55351278357895,20.86084932547978,2.03,40.07,32.49,43.82,1,24
0,49.71710458991718,97.55351278357895,20.86084932547978,1.42,58.41,39.26,42.040000000000006,1,25
0,49.71710458991718,97.55351278357895,20.86084932547978,2.27,43.73,39.83,45.239999999999995,1,26
0,49.71710458991718,97.55351278357895,20.86084932547978,2.19,43.28,41.1,47.150000000000006,1,27
0,73.24,97.55351278357895,20.86084932547978,5.72,36.52,62.42,52.67,1,28
0,83.13,97.55351278357895,20.86084932547978,6.93,49.52,59.76,69.36,1,29
0,79.84,97.55351278357895,20.86084932547978,13.85,48.49,97.07,83.61,1,30
0,94.52,97.55351278357895,20.86084932547978,24.39,67.39,111.33,109.66,1,31
0,135.99,97.55351278357895,20.86084932547978,43.48,75.23,102.7,170.13,1,2
0,178.33,97.55351278357895,20.86084932547978,54.56,55.04,107.38,162.67000000000002,2,2
0,139.7,97.55351278357895,20.86084932547978,30.61,33.79,73.6,115.74,3,2
0,80.65,97.55351278357895,20.86084932547978,2.37,25.73,47.3,49.2,4,2
0,58.36,97.55351278357895,20.86084932547978,2.6,32.66,53.54,47.3,5,2
0,79.29,97.55351278357895,20.86084932547978,1.16,67.41,59.3,54.93,6,2
0,88.7,97.55351278357895,20.86084932547978,7.29,80.09,44.76,76.34,7,2
0,74.28,97.55351278357895,20.86084932547978,8.92,54.28,47.42,69.64,8,2
0,113.93,97.55351278357895,20.86084932547978,4.32,48.73,39.94,55.45,9,2
0,105.39,97.55351278357895,20.86084932547978,1.41,35.91,56.15,38.370000000000005,10,2
0,66.52,97.55351278357895,20.86084932547978,6.34,66.58,53.14,58.379999999999995,11,2
0,65.04,97.55351278357895,20.86084932547978,14.19,65.91,31.88,88.5,12,2
0,103.36,97.55351278357895,20.86084932547978,18.18,80.43,40.11,115.07,2,13
0,177.33,97.55351278357895,20.86084932547978,37.49,99.72,36.47,162.92,2,14
0,113.25,97.55351278357895,20.86084932547978,15.55,69.71,33.78,90.91999999999999,2,15
0,99.7,97.55351278357895,20.86084932547978,19.85,73.23,30.57,95.26,2,16
0,80.61,97.55351278357895,20.86084932547978,15.96,54.7,36.2,72.67,2,17
0,100.79,97.55351278357895,20.86084932547978,16.24,43.11,37.43,84.08,2,18
0,107.99,97.55351278357895,20.86084932547978,11.25,84.86,31.94,81.81,2,19
0,140.29,97.55351278357895,20.86084932547978,33.84,101.53,40.98,138.82999999999998,2,20
0,239.96,97.55351278357895,20.86084932547978,61.95,84.87,33.55,215.12,2,21
0,142.96,97.55351278357895,20.86084932547978,45.45,62.96,34.77,185.98,2,22
0,238.41,97.55351278357895,20.86084932547978,77.7,89.07,37.3,264.09000000000003,2,23
0,118.72,97.55351278357895,20.86084932547978,12.56,61.54,38.8,87.13,2,24
0,52.99,97.55351278357895,20.86084932547978,2.23,32.76,67.25,23.07,2,25
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,2,26
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,2,27
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,2,28
0,61.12,97.55351278357895,20.86084932547978,3.58,28.44,30.48,41.31,1,3
0,60.78,97.55351278357895,20.86084932547978,9.07,29.48,34.75,54.620000000000005,2,3
0,91.83,97.55351278357895,20.86084932547978,12.99,39.71,38.46,82.46000000000001,3,3
0,93.88,97.55351278357895,20.86084932547978,18.21,62.75,46.79,94.6,4,3
0,173.01,97.55351278357895,20.86084932547978,48.44,78.76,59.39,181.44,5,3
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,6,3
0,105.45,97.55351278357895,20.86084932547978,2.5,29.29,69.9,37.260000000000005,7,3
0,71.56,97.55351278357895,20.86084932547978,3.51,30.28,57.16,40.66,8,3
0,119.8,97.55351278357895,20.86084932547978,4.13,50.35,50.49,56.099999999999994,9,3
0,106.71,97.55351278357895,20.86084932547978,5.39,38.85,60.17,61.49,10,3
0,118.49,97.55351278357895,20.86084932547978,4.11,54.2,53.61,64.88,11,3
0,106.01,97.55351278357895,20.86084932547978,4.28,70.29,40.91,62.129999999999995,12,3
0,97.34,97.55351278357895,20.86084932547978,3.67,64.39,45.69,49.870000000000005,3,13
0,83.92,97.55351278357895,20.86084932547978,6.42,67.53,34.94,62.25,3,14
0,49.51,97.55351278357895,20.86084932547978,3.1,48.33,37.95,33.41,3,15
0,30.76,97.55351278357895,20.86084932547978,2.72,43.62,54.78,33.84,3,16
0,50.29,97.55351278357895,20.86084932547978,5.34,59.23,45.44,68.46000000000001,3,17
0,57.69,97.55351278357895,20.86084932547978,25.36,58.33,52.87,109.63,3,18
0,105.06,97.55351278357895,20.86084932547978,46.24,53.62,45.65,165.51999999999998,3,19
0,94.1,97.55351278357895,20.86084932547978,22.14,61.31,46.77,116.16,3,20
0,111.89,97.55351278357895,20.86084932547978,22.25,66.44,50.57,130.07,3,21
0,108.59,97.55351278357895,20.86084932547978,25.38,75.8,46.68,127.72999999999999,3,22
0,130.76,97.55351278357895,20.86084932547978,45.61,65.77,41.58,172.4,3,23
0,143.55,97.55351278357895,20.86084932547978,27.3,50.98,35.38,115.61,3,24
0,165.07,97.55351278357895,20.86084932547978,23.83,64.32,43.79,116.02,3,25
0,166.85,97.55351278357895,20.86084932547978,17.93,79.71,53.44,121.3,3,26
0,147.38,97.55351278357895,20.86084932547978,6.4,46.89,17.94,82.44,3,27
0,158.25,97.55351278357895,20.86084932547978,5.86,142.36,38.54,66.4,3,28
0,237.76,97.55351278357895,20.86084932547978,4.99,96.28,39.77,52.16,3,29
0,133.37,97.55351278357895,20.86084932547978,3.88,57.34,39.66,42.89,3,30
0,133.3,97.55351278357895,20.86084932547978,6.52,51.58,59.03,52.7,3,31
0,96.04,97.55351278357895,20.86084932547978,3.8,62.42,46.61,47.33,1,4
0,77.69,97.55351278357895,20.86084932547978,5.24,100.48,27.14,47.17,2,4
0,53.07,97.55351278357895,20.86084932547978,4.17,40.36,21.76,35.44,3,4
0,63.11,97.55351278357895,20.86084932547978,5.63,38.21,4.72,39.62,4,4
0,156.76,97.55351278357895,20.86084932547978,3.92,26.32,37.11,41.589999999999996,5,4
0,120.96,97.55351278357895,20.86084932547978,4.23,35.54,35.66,50.11,6,4
0,138.63,97.55351278357895,20.86084932547978,5.65,87.43,29.77,61.79,7,4
0,144.36,97.55351278357895,20.86084932547978,15.82,66.39,27.34,92.61000000000001,8,4
0,85.03,97.55351278357895,20.86084932547978,3.3,59.16,35.89,57.41,9,4
0,134.6,97.55351278357895,20.86084932547978,5.9,34.53,7.0,60.870000000000005,10,4
0,61.06,97.55351278357895,20.86084932547978,3.52,8.08,19.54,35.14,11,4
0,39.42,97.55351278357895,20.86084932547978,5.28,17.66,31.3,49.5,12,4
0,111.86,97.55351278357895,20.86084932547978,3.89,15.84,31.23,51.57000000000001,4,13
0,58.37,97.55351278357895,20.86084932547978,5.74,25.9,43.92,55.14,4,14
0,95.37,97.55351278357895,20.86084932547978,18.01,13.59,41.64,88.58000000000001,4,15
0,141.3,97.55351278357895,20.86084932547978,30.8,41.06,37.66,134.21,4,16
0,106.68,97.55351278357895,20.86084932547978,19.91,31.56,48.49,121.06,4,17
0,109.48,97.55351278357895,20.86084932547978,4.3,46.6,31.34,47.43,4,18
0,126.04,97.55351278357895,20.86084932547978,6.99,79.56,28.71,53.95,4,19
0,71.22,97.55351278357895,20.86084932547978,16.73,50.09,28.39,75.63,4,20
0,97.87,97.55351278357895,20.86084932547978,6.3,13.85,34.16,47.71,4,21
0,63.38,97.55351278357895,20.86084932547978,3.44,24.79,43.62,32.16,4,22
0,75.29,97.55351278357895,20.86084932547978,3.35,76.05,60.71,35.61,4,23
0,80.9,97.55351278357895,20.86084932547978,5.7,65.44,22.8,48.55,4,24
0,103.29,97.55351278357895,20.86084932547978,4.55,85.42,22.18,48.06,4,25
0,107.5,97.55351278357895,20.86084932547978,5.29,74.37,10.12,40.58,4,26
0,161.14,97.55351278357895,20.86084932547978,3.11,118.35,59.73,34.0,4,27
0,102.58,97.55351278357895,20.86084932547978,3.88,41.94,26.89,33.44,4,28
0,138.42,97.55351278357895,20.86084932547978,5.05,77.74,27.18,43.31,4,29
0,129.04,97.55351278357895,20.86084932547978,5.69,78.27,18.67,40.21,4,30
0,96.65,97.55351278357895,20.86084932547978,4.67,39.41,11.83,41.1,1,5
0,126.77,97.55351278357895,20.86084932547978,15.69,93.18,36.71,79.35,2,5
0,106.15,97.55351278357895,20.86084932547978,13.12,65.95,81.6,71.19,3,5
0,86.31,97.55351278357895,20.86084932547978,2.69,50.13,90.54,24.09,4,5
0,83.99,97.55351278357895,20.86084932547978,2.73,34.06,69.57,5.5600000000000005,5,5
0,65.11,97.55351278357895,20.86084932547978,3.14,22.27,32.26,14.47,6,5
0,51.03,97.55351278357895,20.86084932547978,6.24,15.5,31.44,52.91,7,5
0,38.73,97.55351278357895,20.86084932547978,8.0,20.13,25.7,53.89,8,5
0,61.12,97.55351278357895,20.86084932547978,9.94,39.69,25.9,54.94,9,5
0,58.44,97.55351278357895,20.86084932547978,10.68,54.69,18.89,55.3,10,5
0,61.49,97.55351278357895,20.86084932547978,11.44,42.66,18.2,55.74,11,5
0,65.39,97.55351278357895,20.86084932547978,12.3,27.96,22.35,56.239999999999995,12,5
0,100.92,97.55351278357895,20.86084932547978,20.42,31.9,22.84,77.15,5,13
0,97.48,97.55351278357895,20.86084932547978,5.31,36.05,16.26,68.94999999999999,5,14
0,129.27,97.55351278357895,20.86084932547978,14.28,70.13,25.4,84.53,5,15
0,129.58,97.55351278357895,20.86084932547978,21.23,17.66,34.42,95.41999999999999,5,16
0,100.57,97.55351278357895,20.86084932547978,7.56,38.76,38.83,50.67999999999999,5,17
0,130.34,97.55351278357895,20.86084932547978,7.14,52.07,29.05,48.29,5,18
0,53.24,97.55351278357895,20.86084932547978,8.05,36.23,21.58,47.25,5,19
0,42.0,97.55351278357895,20.86084932547978,10.44,17.0,25.5,50.400000000000006,5,20
0,50.1,97.55351278357895,20.86084932547978,9.46,30.67,12.91,46.86,5,21
0,83.69,97.55351278357895,20.86084932547978,10.89,41.12,35.61,55.22,5,22
0,38.88,97.55351278357895,20.86084932547978,2.18,26.4,12.47,36.2,5,23
0,46.89,97.55351278357895,20.86084932547978,2.96,41.96,10.74,37.620000000000005,5,24
0,70.96,97.55351278357895,20.86084932547978,4.12,23.67,16.01,38.870000000000005,5,25
0,53.66,97.55351278357895,20.86084932547978,4.23,14.46,45.64,36.72,5,26
0,45.49,97.55351278357895,20.86084932547978,4.26,12.85,71.85,35.09,5,27
0,60.86,97.55351278357895,20.86084932547978,5.27,14.91,41.19,43.3,5,28
0,51.93,97.55351278357895,20.86084932547978,13.71,15.33,12.88,63.22,5,29
0,77.87,97.55351278357895,20.86084932547978,6.67,46.82,16.67,46.79,5,30
0,57.59,97.55351278357895,20.86084932547978,5.6,41.68,25.51,41.49,5,31
0,77.22,97.55351278357895,20.86084932547978,7.02,71.97,9.56,43.620000000000005,1,6
0,45.29,97.55351278357895,20.86084932547978,7.25,18.64,6.32,39.650000000000006,2,6
0,103.78,97.55351278357895,20.86084932547978,6.36,7.76,15.27,40.120000000000005,3,6
0,25.14,97.55351278357895,20.86084932547978,6.01,38.05,38.52,49.480000000000004,4,6
0,87.03,97.55351278357895,20.86084932547978,8.05,23.84,48.22,51.46,5,6
0,89.6,97.55351278357895,20.86084932547978,6.59,48.05,44.78,52.33,6,6
0,80.69,97.55351278357895,20.86084932547978,6.86,39.85,32.65,45.18,7,6
0,44.75,97.55351278357895,20.86084932547978,7.76,9.89,8.07,48.58,8,6
0,38.11,97.55351278357895,20.86084932547978,7.41,3.13,6.69,38.06,9,6
0,45.5,97.55351278357895,20.86084932547978,8.56,0.76,3.82,48.3,10,6
0,36.98,97.55351278357895,20.86084932547978,8.21,0.52,5.17,39.47,11,6
0,43.58,97.55351278357895,20.86084932547978,8.26,1.02,7.56,43.17,12,6
0,45.49,97.55351278357895,20.86084932547978,9.63,0.81,2.94,49.07,6,13
0,38.06,97.55351278357895,20.86084932547978,8.67,1.05,4.63,54.49,6,14
0,45.41,97.55351278357895,20.86084932547978,9.35,0.74,4.5,59.8,6,15
0,37.71,97.55351278357895,20.86084932547978,8.54,0.87,4.6,49.6,6,16
0,32.37,97.55351278357895,20.86084932547978,7.53,2.17,12.17,43.78,6,17
0,34.74,97.55351278357895,20.86084932547978,7.59,4.11,12.22,42.21,6,18
0,32.56,97.55351278357895,20.86084932547978,7.34,4.04,11.85,42.5,6,19
0,29.28,97.55351278357895,20.86084932547978,7.55,4.01,12.64,38.46,6,20
0,20.46,97.55351278357895,20.86084932547978,7.15,5.62,12.7,35.519999999999996,6,21
0,26.07,97.55351278357895,20.86084932547978,7.99,4.1,10.57,38.120000000000005,6,22
0,21.43,97.55351278357895,20.86084932547978,7.45,4.99,7.38,37.230000000000004,6,23
0,11.91,97.55351278357895,20.86084932547978,7.34,10.86,5.47,34.879999999999995,6,24
0,57.75,97.55351278357895,20.86084932547978,8.68,12.28,3.06,36.72,6,25
0,66.39,97.55351278357895,20.86084932547978,8.58,11.09,4.96,42.73,6,26
0,62.61,97.55351278357895,20.86084932547978,9.15,12.31,6.44,37.96,6,27
0,47.5,97.55351278357895,20.86084932547978,8.07,13.91,7.28,35.19,6,28
0,111.8,97.55351278357895,20.86084932547978,9.23,5.27,5.99,41.480000000000004,6,29
0,30.0,97.55351278357895,20.86084932547978,8.87,8.09,6.31,45.1,6,30
0,4.66,97.55351278357895,20.86084932547978,9.01,7.31,6.38,40.269999999999996,1,7
0,48.72,97.55351278357895,20.86084932547978,9.56,5.72,6.61,43.0,2,7
0,49.7,97.55351278357895,20.86084932547978,9.43,6.78,6.42,38.47,3,7
0,48.1,97.55351278357895,20.86084932547978,8.03,9.33,7.6,35.129999999999995,4,7
0,47.43,97.55351278357895,20.86084932547978,8.11,7.93,7.08,35.12,5,7
0,51.74,97.55351278357895,20.86084932547978,8.91,10.05,5.78,42.57,6,7
0,42.68,97.55351278357895,20.86084932547978,9.74,10.87,4.44,41.64,7,7
0,38.45,97.55351278357895,20.86084932547978,10.55,10.28,3.24,36.7,8,7
0,46.69,97.55351278357895,20.86084932547978,11.48,10.25,5.76,23.29,9,7
0,55.27,97.55351278357895,20.86084932547978,11.55,12.7,6.55,23.33,10,7
0,149.03,97.55351278357895,20.86084932547978,11.49,10.07,7.27,23.3,11,7
0,86.57,97.55351278357895,20.86084932547978,11.47,11.09,6.53,23.28,12,7
0,111.77,97.55351278357895,20.86084932547978,11.3,7.73,4.67,23.07,7,13
0,151.4,97.55351278357895,20.86084932547978,10.8,7.8,5.46,22.32,7,14
0,51.35,97.55351278357895,20.86084932547978,8.0,10.0,5.76,21.36,7,15
0,65.37,97.55351278357895,20.86084932547978,0.64,16.31,8.02,17.28,7,16
0,56.28,97.55351278357895,20.86084932547978,0.6,18.93,6.2,17.13,7,17
0,48.17,97.55351278357895,20.86084932547978,0.65,18.99,7.97,17.200000000000003,7,18
0,33.56,97.55351278357895,20.86084932547978,0.72,11.28,10.18,17.17,7,19
0,31.3,97.55351278357895,20.86084932547978,0.55,10.29,7.44,17.14,7,20
0,48.12,97.55351278357895,20.86084932547978,0.67,1.28,6.3,17.0,7,21
0,57.11,97.55351278357895,20.86084932547978,0.55,14.58,2.6,17.25,7,22
0,34.72,97.55351278357895,20.86084932547978,0.1,13.62,4.87,17.71,7,23
0,29.22,97.55351278357895,20.86084932547978,0.06,13.58,5.08,17.4,7,24
0,29.79,97.55351278357895,20.86084932547978,0.14,15.11,5.34,16.75,7,25
0,59.95,97.55351278357895,20.86084932547978,0.18,11.52,2.79,17.119999999999997,7,26
0,19.2,97.55351278357895,20.86084932547978,1.52,11.23,4.61,20.71,7,27
0,19.52,97.55351278357895,20.86084932547978,5.89,11.56,4.4,34.3,7,28
0,35.16,97.55351278357895,20.86084932547978,5.75,14.7,3.67,33.28,7,29
0,33.03,97.55351278357895,20.86084932547978,7.01,12.95,3.53,35.17,7,30
0,40.95,97.55351278357895,20.86084932547978,6.92,19.8,3.38,34.78,7,31
0,40.29,97.55351278357895,20.86084932547978,6.74,8.27,3.57,34.519999999999996,1,8
0,41.16,97.55351278357895,20.86084932547978,6.91,13.48,3.69,34.84,2,8
0,36.12,97.55351278357895,20.86084932547978,7.21,13.62,6.08,35.84,3,8
0,28.51,97.55351278357895,20.86084932547978,6.69,5.69,7.65,54.42,4,8
0,31.59,97.55351278357895,20.86084932547978,6.99,9.23,7.9,54.82000000000001,5,8
0,42.56,97.55351278357895,20.86084932547978,7.17,6.28,9.86,55.14,6,8
0,48.12,97.55351278357895,20.86084932547978,7.14,6.77,12.78,54.89,7,8
0,37.09,97.55351278357895,20.86084932547978,7.22,8.66,7.94,54.85,8,8
0,33.4,97.55351278357895,20.86084932547978,7.4,9.95,8.39,54.99,9,8
0,38.64,97.55351278357895,20.86084932547978,7.35,9.74,6.28,55.11,10,8
0,40.49,97.55351278357895,20.86084932547978,7.48,8.92,21.51,55.42,11,8
0,41.37,97.55351278357895,20.86084932547978,7.47,11.73,19.8,55.349999999999994,12,8
0,44.56,97.55351278357895,20.86084932547978,7.49,11.23,22.77,55.099999999999994,8,13
0,65.68,97.55351278357895,20.86084932547978,7.57,8.21,30.21,55.02,8,14
0,33.34,97.55351278357895,20.86084932547978,7.3,6.41,32.95,55.14,8,15
0,39.17,97.55351278357895,20.86084932547978,7.35,9.17,26.64,55.169999999999995,8,16
0,34.0,97.55351278357895,20.86084932547978,7.41,9.64,17.17,55.02,8,17
0,36.38,97.55351278357895,20.86084932547978,7.31,10.65,13.35,54.9,8,18
0,38.35,97.55351278357895,20.86084932547978,7.41,9.33,18.59,55.14,8,19
0,38.5,97.55351278357895,20.86084932547978,12.38,10.37,16.33,62.07000000000001,8,20
0,39.61,97.55351278357895,20.86084932547978,17.31,10.76,5.38,64.3,8,21
0,61.79,97.55351278357895,20.86084932547978,17.24,12.39,8.06,64.12,8,22
0,43.22,97.55351278357895,20.86084932547978,17.17,11.68,37.87,63.980000000000004,8,23
0,33.41,97.55351278357895,20.86084932547978,17.12,12.96,86.83,63.96,8,24
0,36.9,97.55351278357895,20.86084932547978,17.08,4.73,54.01,63.86,8,25
0,36.36,97.55351278357895,20.86084932547978,17.11,8.86,77.3,63.8,8,26
0,32.64,97.55351278357895,20.86084932547978,17.01,7.05,62.31,63.7,8,27
0,38.23,97.55351278357895,20.86084932547978,17.07,10.9,55.94,63.92,8,28
0,39.86,97.55351278357895,20.86084932547978,16.98,10.02,96.83,63.620000000000005,8,29
0,72.74,97.55351278357895,20.86084932547978,17.04,4.23,99.03,63.76,8,30
0,43.2,97.55351278357895,20.86084932547978,17.05,5.96,59.99,63.82,8,31
0,63.2,97.55351278357895,20.86084932547978,17.03,3.69,7.57,63.7,1,9
0,64.73,97.55351278357895,20.86084932547978,17.01,6.45,12.13,63.66,2,9
0,65.28,97.55351278357895,20.86084932547978,17.04,6.13,18.2,63.78,3,9
0,67.86,97.55351278357895,20.86084932547978,16.97,8.87,16.53,63.67999999999999,4,9
0,52.4,97.55351278357895,20.86084932547978,16.97,9.89,22.55,63.56,5,9
0,33.33,97.55351278357895,20.86084932547978,16.95,6.88,33.58,63.68,6,9
0,29.52,97.55351278357895,20.86084932547978,16.94,8.56,40.65,63.64,7,9
0,15.53,97.55351278357895,20.86084932547978,17.0,15.13,34.18,63.7,8,9
0,57.51,97.55351278357895,20.86084932547978,16.31,8.73,15.39,134.43,9,9
0,50.24,97.55351278357895,20.86084932547978,9.46,11.63,13.61,43.540000000000006,10,9
0,61.77,97.55351278357895,20.86084932547978,8.68,8.1,18.69,48.21,11,9
0,46.93,97.55351278357895,20.86084932547978,7.14,7.92,19.03,37.22,12,9
0,43.01,97.55351278357895,20.86084932547978,6.82,11.58,20.59,33.56,9,13
0,42.06,97.55351278357895,20.86084932547978,8.43,11.63,28.09,39.56,9,14
0,44.94,97.55351278357895,20.86084932547978,7.14,5.85,59.38,36.15,9,15
0,29.58,97.55351278357895,20.86084932547978,6.61,8.82,42.9,33.1,9,16
0,32.15,97.55351278357895,20.86084932547978,6.5,9.2,39.02,32.4,9,17
0,36.33,97.55351278357895,20.86084932547978,7.68,8.28,43.35,41.120000000000005,9,18
0,24.46,97.55351278357895,20.86084932547978,8.45,12.59,44.55,38.879999999999995,9,19
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,9,20
0,27.08,97.55351278357895,20.86084932547978,9.95,9.51,12.46,44.39,9,21
0,59.29,97.55351278357895,20.86084932547978,9.21,5.98,7.69,37.78,9,22
0,65.32,97.55351278357895,20.86084932547978,10.61,3.69,4.74,40.459999999999994,9,23
0,47.39,97.55351278357895,20.86084932547978,9.26,7.72,7.71,39.480000000000004,9,24
0,43.88,97.55351278357895,20.86084932547978,8.69,4.83,11.53,56.879999999999995,9,25
0,28.35,97.55351278357895,20.86084932547978,9.05,7.47,15.95,45.35,9,26
0,3.59,97.55351278357895,20.86084932547978,11.26,9.6,20.38,50.870000000000005,9,27
0,3.04,97.55351278357895,20.86084932547978,16.31,13.73,30.05,75.62,9,28
0,19.14,97.55351278357895,20.86084932547978,10.33,10.96,29.36,81.86,9,29
0,69.12,97.55351278357895,20.86084932547978,8.85,15.63,28.45,82.52,9,30
0,76.41,97.55351278357895,20.86084932547978,17.96,15.44,31.49,105.33000000000001,1,10
0,102.49,97.55351278357895,20.86084932547978,33.31,27.32,24.85,142.32999999999998,2,10
0,127.94,97.55351278357895,20.86084932547978,11.14,25.59,15.17,79.03999999999999,3,10
0,87.18,97.55351278357895,20.86084932547978,7.83,6.98,23.17,58.68000000000001,4,10
0,99.73,97.55351278357895,20.86084932547978,20.16,32.74,20.91,100.78,5,10
0,84.15,97.55351278357895,20.86084932547978,15.83,19.37,23.12,95.86,6,10
0,92.12,97.55351278357895,20.86084932547978,18.21,31.75,29.97,101.42,7,10
0,94.02,97.55351278357895,20.86084932547978,27.14,24.88,23.51,128.22,8,10
0,150.27,97.55351278357895,20.86084932547978,15.9,26.35,31.96,101.53,9,10
0,118.91,97.55351278357895,20.86084932547978,5.42,79.47,24.89,69.28,10,10
0,91.41,97.55351278357895,20.86084932547978,5.19,25.44,6.25,57.269999999999996,11,10
0,95.9,97.55351278357895,20.86084932547978,10.38,30.06,27.34,88.02000000000001,12,10
0,137.87,97.55351278357895,20.86084932547978,20.2,21.89,17.41,106.35999999999999,10,13
0,90.71,97.55351278357895,20.86084932547978,18.12,17.89,26.02,87.7,10,14
0,108.68,97.55351278357895,20.86084932547978,17.03,22.59,19.56,99.8,10,15
0,98.79,97.55351278357895,20.86084932547978,17.72,26.09,30.19,97.84,10,16
0,145.75,97.55351278357895,20.86084932547978,20.61,24.66,95.94,110.65,10,17
0,179.43,97.55351278357895,20.86084932547978,52.33,39.15,112.01,183.5,10,18
0,170.52,97.55351278357895,20.86084932547978,15.49,34.03,53.98,99.31,10,19
0,203.4,97.55351278357895,20.86084932547978,23.03,94.3,5.36,119.32,10,20
0,92.71,97.55351278357895,20.86084932547978,12.92,42.08,72.86,87.14,10,21
0,64.66,97.55351278357895,20.86084932547978,4.79,34.4,24.76,57.23,10,22
0,78.14,97.55351278357895,20.86084932547978,10.58,44.91,35.56,79.02,10,23
0,100.17,97.55351278357895,20.86084932547978,32.27,27.73,23.95,132.86,10,24
0,147.35,97.55351278357895,20.86084932547978,34.64,46.09,26.43,147.48000000000002,10,25
0,206.89,97.55351278357895,20.86084932547978,145.32,20.47,38.0,401.99,10,26
0,114.84,97.55351278357895,20.86084932547978,38.09,22.94,30.19,156.79000000000002,10,27
0,89.64,97.55351278357895,20.86084932547978,5.42,44.92,43.04,62.35,10,28
0,51.72,97.55351278357895,20.86084932547978,1.89,37.31,66.58,46.08,10,29
0,54.59,97.55351278357895,20.86084932547978,2.31,19.08,42.43,41.28,10,30
0,46.5,97.55351278357895,20.86084932547978,1.22,13.73,61.56,26.64,10,31
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,1,11
0,122.54,97.55351278357895,20.86084932547978,75.42,13.78,60.66,239.24,2,11
0,147.18,97.55351278357895,20.86084932547978,33.06,21.24,131.12,139.86,3,11
0,214.67,97.55351278357895,20.86084932547978,57.37,22.18,49.71710458991718,199.14999999999998,4,11
0,207.13,97.55351278357895,20.86084932547978,28.41,50.33,49.71710458991718,124.09,5,11
0,191.01,97.55351278357895,20.86084932547978,39.61,40.78,27.9,179.44,6,11
0,192.35,97.55351278357895,20.86084932547978,9.39,29.18,33.21,76.86,7,11
0,127.64,97.55351278357895,20.86084932547978,6.74,26.94,47.33,77.28999999999999,8,11
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,9,11
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,10,11
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,11,11
0,49.71710458991718,97.55351278357895,20.86084932547978,5.5053051711580565,18.200106904231674,49.71710458991718,71.12237081171779,12,11
